		F58red	A12green	B3blue	A415black	G431blue	J15green	H231red
		-9	-9	-9	-9	-9	-9	-9
D31_2	2	78	129	129	184	256	198	144
D31_2	2	86	129	161	190	271	204	144
D31_2	2	-9	-9	-9	-9	-9	-9	-9
D31_2	2	-9	-9	-9	-9	-9	-9	-9
D31_2	2	-9	-9	-9	-9	-9	-9	-9
D31_2	2	-9	-9	-9	-9	-9	-9	-9
D32_2	2	78	114	157	170	274	195	142
D32_2	2	86	114	173	170	274	198	144
D32_2	2	-9	-9	-9	-9	-9	-9	-9
D32_2	2	-9	-9	-9	-9	-9	-9	-9
D32_2	2	-9	-9	-9	-9	-9	-9	-9
D32_2	2	-9	-9	-9	-9	-9	-9	-9
D33_2	2	78	117	157	184	256	195	144
D33_2	2	86	132	157	190	256	195	144
D33_2	2	-9	-9	-9	-9	-9	-9	-9
D33_2	2	-9	-9	-9	-9	-9	-9	-9
D33_2	2	-9	-9	-9	-9	-9	-9	-9
D33_2	2	-9	-9	-9	-9	-9	-9	-9
D34_2	2	78	123	129	170	-9	-9	-9
D34_2	2	86	123	165	184	-9	-9	-9
D34_2	2	-9	-9	-9	-9	-9	-9	-9
D34_2	2	-9	-9	-9	-9	-9	-9	-9
D34_2	2	-9	-9	-9	-9	-9	-9	-9
D34_2	2	-9	-9	-9	-9	-9	-9	-9
D35_2	2	82	129	129	184	274	195	144
D35_2	2	86	129	153	190	274	198	144
D35_2	2	-9	-9	-9	-9	-9	-9	-9
D35_2	2	-9	-9	-9	-9	-9	-9	-9
D35_2	2	-9	-9	-9	-9	-9	-9	-9
D35_2	2	-9	-9	-9	-9	-9	-9	-9
D36_2	2	76	117	157	170	256	195	144
D36_2	2	86	129	157	170	274	198	144
D36_2	2	-9	-9	-9	-9	-9	-9	-9
D36_2	2	-9	-9	-9	-9	-9	-9	-9
D36_2	2	-9	-9	-9	-9	-9	-9	-9
D36_2	2	-9	-9	-9	-9	-9	-9	-9
D37_2	2	78	129	129	174	256	195	144
D37_2	2	82	132	129	182	271	198	144
D37_2	2	-9	-9	-9	-9	-9	-9	-9
D37_2	2	-9	-9	-9	-9	-9	-9	-9
D37_2	2	-9	-9	-9	-9	-9	-9	-9
D37_2	2	-9	-9	-9	-9	-9	-9	-9
D38_2	2	78	117	129	180	274	195	142
D38_2	2	84	132	165	190	289	198	144
D38_2	2	-9	-9	-9	-9	-9	-9	-9
D38_2	2	-9	-9	-9	-9	-9	-9	-9
D38_2	2	-9	-9	-9	-9	-9	-9	-9
D38_2	2	-9	-9	-9	-9	-9	-9	-9
D39_2	2	76	129	157	182	256	195	144
D39_2	2	78	129	157	184	256	198	144
D39_2	2	-9	-9	-9	-9	-9	-9	-9
D39_2	2	-9	-9	-9	-9	-9	-9	-9
D39_2	2	-9	-9	-9	-9	-9	-9	-9
D39_2	2	-9	-9	-9	-9	-9	-9	-9
D40_2	2	76	117	129	184	256	195	144
D40_2	2	84	171	165	192	271	198	144
D40_2	2	-9	-9	-9	-9	-9	-9	-9
D40_2	2	-9	-9	-9	-9	-9	-9	-9
D40_2	2	-9	-9	-9	-9	-9	-9	-9
D40_2	2	-9	-9	-9	-9	-9	-9	-9
D41_2	2	78	132	129	176	256	195	144
D41_2	2	82	132	157	182	289	204	144
D41_2	2	-9	-9	-9	-9	-9	-9	-9
D41_2	2	-9	-9	-9	-9	-9	-9	-9
D41_2	2	-9	-9	-9	-9	-9	-9	-9
D41_2	2	-9	-9	-9	-9	-9	-9	-9
D42_2	2	78	129	129	176	256	195	144
D42_2	2	82	129	157	176	274	195	144
D42_2	2	-9	-9	-9	-9	-9	-9	-9
D42_2	2	-9	-9	-9	-9	-9	-9	-9
D42_2	2	-9	-9	-9	-9	-9	-9	-9
D42_2	2	-9	-9	-9	-9	-9	-9	-9
D43_2	2	82	117	129	184	256	195	142
D43_2	2	86	132	157	190	274	198	142
D43_2	2	-9	-9	-9	-9	-9	-9	-9
D43_2	2	-9	-9	-9	-9	-9	-9	-9
D43_2	2	-9	-9	-9	-9	-9	-9	-9
D43_2	2	-9	-9	-9	-9	-9	-9	-9
D44_2	2	78	129	129	182	256	195	142
D44_2	2	82	129	153	182	274	198	144
D44_2	2	-9	-9	-9	-9	-9	-9	-9
D44_2	2	-9	-9	-9	-9	-9	-9	-9
D44_2	2	-9	-9	-9	-9	-9	-9	-9
D44_2	2	-9	-9	-9	-9	-9	-9	-9
D45_2	2	78	114	129	176	256	195	144
D45_2	2	78	114	129	194	271	198	144
D45_2	2	-9	-9	-9	-9	-9	-9	-9
D45_2	2	-9	-9	-9	-9	-9	-9	-9
D45_2	2	-9	-9	-9	-9	-9	-9	-9
D45_2	2	-9	-9	-9	-9	-9	-9	-9
D46_2	2	78	129	129	176	256	195	144
D46_2	2	82	129	153	192	256	198	144
D46_2	2	-9	-9	-9	-9	-9	-9	-9
D46_2	2	-9	-9	-9	-9	-9	-9	-9
D46_2	2	-9	-9	-9	-9	-9	-9	-9
D46_2	2	-9	-9	-9	-9	-9	-9	-9
D47_2	2	76	117	157	170	256	195	142
D47_2	2	86	117	157	184	289	198	144
D47_2	2	-9	-9	-9	-9	-9	-9	-9
D47_2	2	-9	-9	-9	-9	-9	-9	-9
D47_2	2	-9	-9	-9	-9	-9	-9	-9
D47_2	2	-9	-9	-9	-9	-9	-9	-9
D48_2	2	78	129	129	180	-9	195	142
D48_2	2	86	129	165	182	-9	198	144
D48_2	2	-9	-9	-9	-9	-9	-9	-9
D48_2	2	-9	-9	-9	-9	-9	-9	-9
D48_2	2	-9	-9	-9	-9	-9	-9	-9
D48_2	2	-9	-9	-9	-9	-9	-9	-9
D49_2	2	78	-9	157	-9	-9	195	144
D49_2	2	82	-9	157	-9	-9	198	144
D49_2	2	-9	-9	-9	-9	-9	-9	-9
D49_2	2	-9	-9	-9	-9	-9	-9	-9
D49_2	2	-9	-9	-9	-9	-9	-9	-9
D49_2	2	-9	-9	-9	-9	-9	-9	-9
D50_2	2	78	-9	157	-9	-9	195	144
D50_2	2	86	-9	157	-9	-9	195	144
D50_2	2	-9	-9	-9	-9	-9	-9	-9
D50_2	2	-9	-9	-9	-9	-9	-9	-9
D50_2	2	-9	-9	-9	-9	-9	-9	-9
D50_2	2	-9	-9	-9	-9	-9	-9	-9
D51_2	2	82	-9	129	174	256	195	144
D51_2	2	86	-9	129	182	274	195	144
D51_2	2	-9	-9	-9	-9	-9	-9	-9
D51_2	2	-9	-9	-9	-9	-9	-9	-9
D51_2	2	-9	-9	-9	-9	-9	-9	-9
D51_2	2	-9	-9	-9	-9	-9	-9	-9
D52_2	2	76	129	129	182	256	198	142
D52_2	2	78	129	157	182	274	204	144
D52_2	2	-9	-9	-9	-9	-9	-9	-9
D52_2	2	-9	-9	-9	-9	-9	-9	-9
D52_2	2	-9	-9	-9	-9	-9	-9	-9
D52_2	2	-9	-9	-9	-9	-9	-9	-9
D74_4	4	78	96	129	190	274	195	136
D74_4	4	78	114	165	190	280	198	144
D74_4	4	-9	-9	-9	-9	-9	-9	-9
D74_4	4	-9	-9	-9	-9	-9	-9	-9
D74_4	4	-9	-9	-9	-9	-9	-9	-9
D74_4	4	-9	-9	-9	-9	-9	-9	-9
D75_4	4	84	123	129	176	274	195	136
D75_4	4	86	168	157	178	277	198	144
D75_4	4	-9	-9	-9	-9	-9	-9	-9
D75_4	4	-9	-9	-9	-9	-9	-9	-9
D75_4	4	-9	-9	-9	-9	-9	-9	-9
D75_4	4	-9	-9	-9	-9	-9	-9	-9
D76_4	4	84	123	121	200	277	198	144
D76_4	4	86	129	129	202	280	198	146
D76_4	4	-9	-9	-9	-9	-9	-9	-9
D76_4	4	-9	-9	-9	-9	-9	-9	-9
D76_4	4	-9	-9	-9	-9	-9	-9	-9
D76_4	4	-9	-9	-9	-9	-9	-9	-9
D77_4	4	78	111	129	174	274	198	142
D77_4	4	82	123	165	196	280	198	144
D77_4	4	-9	-9	-9	-9	-9	-9	-9
D77_4	4	-9	-9	-9	-9	-9	-9	-9
D77_4	4	-9	-9	-9	-9	-9	-9	-9
D77_4	4	-9	-9	-9	-9	-9	-9	-9
D78_4	4	-9	-9	-9	-9	271	195	144
D78_4	4	-9	-9	-9	-9	277	198	144
D78_4	4	-9	-9	-9	-9	-9	-9	-9
D78_4	4	-9	-9	-9	-9	-9	-9	-9
D78_4	4	-9	-9	-9	-9	-9	-9	-9
D78_4	4	-9	-9	-9	-9	-9	-9	-9
D79_4	4	78	111	129	176	265	195	144
D79_4	4	86	111	165	196	274	198	146
D79_4	4	-9	-9	-9	-9	-9	-9	-9
D79_4	4	-9	-9	-9	-9	-9	-9	-9
D79_4	4	-9	-9	-9	-9	-9	-9	-9
D79_4	4	-9	-9	-9	-9	-9	-9	-9
D80_4	4	78	111	129	194	268	195	142
D80_4	4	82	168	157	200	274	198	144
D80_4	4	-9	-9	-9	-9	-9	-9	-9
D80_4	4	-9	-9	-9	-9	-9	-9	-9
D80_4	4	-9	-9	-9	-9	-9	-9	-9
D80_4	4	-9	-9	-9	-9	-9	-9	-9
D81_4	4	78	93	129	174	274	189	144
D81_4	4	88	93	157	178	274	198	144
D81_4	4	-9	-9	-9	-9	-9	-9	-9
D81_4	4	-9	-9	-9	-9	-9	-9	-9
D81_4	4	-9	-9	-9	-9	-9	-9	-9
D81_4	4	-9	-9	-9	-9	-9	-9	-9
D82_4	4	80	111	129	194	274	198	144
D82_4	4	80	123	157	196	274	198	144
D82_4	4	-9	-9	-9	-9	-9	-9	-9
D82_4	4	-9	-9	-9	-9	-9	-9	-9
D82_4	4	-9	-9	-9	-9	-9	-9	-9
D82_4	4	-9	-9	-9	-9	-9	-9	-9
D83_4	4	-9	-9	-9	-9	268	198	144
D83_4	4	-9	-9	-9	-9	283	198	144
D83_4	4	-9	-9	-9	-9	-9	-9	-9
D83_4	4	-9	-9	-9	-9	-9	-9	-9
D83_4	4	-9	-9	-9	-9	-9	-9	-9
D83_4	4	-9	-9	-9	-9	-9	-9	-9
D109_6	6	82	120	153	178	274	198	142
D109_6	6	88	132	153	184	289	198	142
D109_6	6	-9	-9	-9	-9	-9	-9	-9
D109_6	6	-9	-9	-9	-9	-9	-9	-9
D109_6	6	-9	-9	-9	-9	-9	-9	-9
D109_6	6	-9	-9	-9	-9	-9	-9	-9
D110_6	6	82	93	129	182	274	198	142
D110_6	6	86	126	153	192	274	198	142
D110_6	6	-9	-9	-9	-9	-9	-9	-9
D110_6	6	-9	-9	-9	-9	-9	-9	-9
D110_6	6	-9	-9	-9	-9	-9	-9	-9
D110_6	6	-9	-9	-9	-9	-9	-9	-9
D111_6	6	82	129	153	176	271	198	142
D111_6	6	82	129	165	182	280	198	142
D111_6	6	-9	-9	-9	-9	-9	-9	-9
D111_6	6	-9	-9	-9	-9	-9	-9	-9
D111_6	6	-9	-9	-9	-9	-9	-9	-9
D111_6	6	-9	-9	-9	-9	-9	-9	-9
D112_6	6	78	114	129	180	-9	198	142
D112_6	6	86	129	129	182	-9	198	144
D112_6	6	-9	-9	-9	-9	-9	-9	-9
D112_6	6	-9	-9	-9	-9	-9	-9	-9
D112_6	6	-9	-9	-9	-9	-9	-9	-9
D112_6	6	-9	-9	-9	-9	-9	-9	-9
D113_6	6	82	132	129	170	271	198	144
D113_6	6	86	138	129	178	280	198	144
D113_6	6	-9	-9	-9	-9	-9	-9	-9
D113_6	6	-9	-9	-9	-9	-9	-9	-9
D113_6	6	-9	-9	-9	-9	-9	-9	-9
D113_6	6	-9	-9	-9	-9	-9	-9	-9
D114_6	6	78	114	129	172	274	198	142
D114_6	6	82	117	153	186	274	201	144
D114_6	6	-9	-9	-9	-9	-9	-9	-9
D114_6	6	-9	-9	-9	-9	-9	-9	-9
D114_6	6	-9	-9	-9	-9	-9	-9	-9
D114_6	6	-9	-9	-9	-9	-9	-9	-9
D115_6	6	82	126	129	182	277	198	142
D115_6	6	86	132	129	184	280	198	144
D115_6	6	-9	-9	-9	-9	-9	-9	-9
D115_6	6	-9	-9	-9	-9	-9	-9	-9
D115_6	6	-9	-9	-9	-9	-9	-9	-9
D115_6	6	-9	-9	-9	-9	-9	-9	-9
D116_6	6	82	120	153	188	274	198	142
D116_6	6	86	138	165	190	274	198	144
D116_6	6	-9	-9	-9	-9	-9	-9	-9
D116_6	6	-9	-9	-9	-9	-9	-9	-9
D116_6	6	-9	-9	-9	-9	-9	-9	-9
D116_6	6	-9	-9	-9	-9	-9	-9	-9
D117_6	6	78	114	129	180	274	198	144
D117_6	6	86	126	129	180	277	198	144
D117_6	6	-9	-9	-9	-9	-9	-9	-9
D117_6	6	-9	-9	-9	-9	-9	-9	-9
D117_6	6	-9	-9	-9	-9	-9	-9	-9
D117_6	6	-9	-9	-9	-9	-9	-9	-9
D118_6	6	78	114	129	180	277	198	142
D118_6	6	86	129	153	186	280	201	144
D118_6	6	-9	-9	-9	-9	-9	-9	-9
D118_6	6	-9	-9	-9	-9	-9	-9	-9
D118_6	6	-9	-9	-9	-9	-9	-9	-9
D118_6	6	-9	-9	-9	-9	-9	-9	-9
D119_6	6	78	117	129	178	274	198	140
D119_6	6	86	132	153	194	280	198	144
D119_6	6	-9	-9	-9	-9	-9	-9	-9
D119_6	6	-9	-9	-9	-9	-9	-9	-9
D119_6	6	-9	-9	-9	-9	-9	-9	-9
D119_6	6	-9	-9	-9	-9	-9	-9	-9
D120_6	6	86	93	129	184	274	198	142
D120_6	6	88	168	153	194	274	201	144
D120_6	6	-9	-9	-9	-9	-9	-9	-9
D120_6	6	-9	-9	-9	-9	-9	-9	-9
D120_6	6	-9	-9	-9	-9	-9	-9	-9
D120_6	6	-9	-9	-9	-9	-9	-9	-9
D121_6	6	80	132	153	178	274	198	142
D121_6	6	82	150	153	182	280	198	142
D121_6	6	-9	-9	-9	-9	-9	-9	-9
D121_6	6	-9	-9	-9	-9	-9	-9	-9
D121_6	6	-9	-9	-9	-9	-9	-9	-9
D121_6	6	-9	-9	-9	-9	-9	-9	-9
D122_6	6	78	114	129	174	274	198	142
D122_6	6	82	120	165	186	274	198	144
D122_6	6	-9	-9	-9	-9	-9	-9	-9
D122_6	6	-9	-9	-9	-9	-9	-9	-9
D122_6	6	-9	-9	-9	-9	-9	-9	-9
D122_6	6	-9	-9	-9	-9	-9	-9	-9
D123_6	6	78	114	129	182	274	198	142
D123_6	6	82	120	153	184	274	198	142
D123_6	6	-9	-9	-9	-9	-9	-9	-9
D123_6	6	-9	-9	-9	-9	-9	-9	-9
D123_6	6	-9	-9	-9	-9	-9	-9	-9
D123_6	6	-9	-9	-9	-9	-9	-9	-9
D124_6	6	80	129	129	178	271	198	142
D124_6	6	82	150	153	182	280	198	142
D124_6	6	-9	-9	-9	-9	-9	-9	-9
D124_6	6	-9	-9	-9	-9	-9	-9	-9
D124_6	6	-9	-9	-9	-9	-9	-9	-9
D124_6	6	-9	-9	-9	-9	-9	-9	-9
D125_6	6	80	120	129	178	274	198	142
D125_6	6	80	150	165	182	280	198	144
D125_6	6	-9	-9	-9	-9	-9	-9	-9
D125_6	6	-9	-9	-9	-9	-9	-9	-9
D125_6	6	-9	-9	-9	-9	-9	-9	-9
D125_6	6	-9	-9	-9	-9	-9	-9	-9
D126_6	6	82	93	129	182	271	195	142
D126_6	6	88	120	153	182	274	198	144
D126_6	6	-9	-9	-9	-9	-9	-9	-9
D126_6	6	-9	-9	-9	-9	-9	-9	-9
D126_6	6	-9	-9	-9	-9	-9	-9	-9
D126_6	6	-9	-9	-9	-9	-9	-9	-9
D127_6	6	80	138	129	184	274	198	142
D127_6	6	88	150	153	194	280	198	142
D127_6	6	-9	-9	-9	-9	-9	-9	-9
D127_6	6	-9	-9	-9	-9	-9	-9	-9
D127_6	6	-9	-9	-9	-9	-9	-9	-9
D127_6	6	-9	-9	-9	-9	-9	-9	-9
D128_6	6	82	132	129	184	277	198	142
D128_6	6	82	132	153	186	280	198	144
D128_6	6	-9	-9	-9	-9	-9	-9	-9
D128_6	6	-9	-9	-9	-9	-9	-9	-9
D128_6	6	-9	-9	-9	-9	-9	-9	-9
D128_6	6	-9	-9	-9	-9	-9	-9	-9
D129_6	6	78	120	153	184	280	198	142
D129_6	6	82	138	165	186	280	198	142
D129_6	6	-9	-9	-9	-9	-9	-9	-9
D129_6	6	-9	-9	-9	-9	-9	-9	-9
D129_6	6	-9	-9	-9	-9	-9	-9	-9
D129_6	6	-9	-9	-9	-9	-9	-9	-9
D130_6	6	82	93	129	168	277	198	142
D130_6	6	86	132	129	178	289	201	142
D130_6	6	-9	-9	-9	-9	-9	-9	-9
D130_6	6	-9	-9	-9	-9	-9	-9	-9
D130_6	6	-9	-9	-9	-9	-9	-9	-9
D130_6	6	-9	-9	-9	-9	-9	-9	-9
D131_6	6	82	126	129	184	283	198	142
D131_6	6	86	132	153	192	289	198	142
D131_6	6	-9	-9	-9	-9	-9	-9	-9
D131_6	6	-9	-9	-9	-9	-9	-9	-9
D131_6	6	-9	-9	-9	-9	-9	-9	-9
D131_6	6	-9	-9	-9	-9	-9	-9	-9
D144_8	8	78	123	129	186	271	195	142
D144_8	8	82	132	129	198	274	198	144
D144_8	8	-9	-9	-9	-9	-9	-9	-9
D144_8	8	-9	-9	-9	-9	-9	-9	-9
D144_8	8	-9	-9	-9	-9	-9	-9	-9
D144_8	8	-9	-9	-9	-9	-9	-9	-9
D145_8	8	-9	-9	-9	-9	289	195	142
D145_8	8	-9	-9	-9	-9	289	198	144
D145_8	8	-9	-9	-9	-9	-9	-9	-9
D145_8	8	-9	-9	-9	-9	-9	-9	-9
D145_8	8	-9	-9	-9	-9	-9	-9	-9
D145_8	8	-9	-9	-9	-9	-9	-9	-9
D146_8	8	82	93	129	178	256	195	144
D146_8	8	82	123	129	200	256	198	146
D146_8	8	-9	-9	-9	-9	-9	-9	-9
D146_8	8	-9	-9	-9	-9	-9	-9	-9
D146_8	8	-9	-9	-9	-9	-9	-9	-9
D146_8	8	-9	-9	-9	-9	-9	-9	-9
D147_8	8	82	123	129	188	277	195	144
D147_8	8	86	129	153	188	286	195	144
D147_8	8	-9	-9	-9	-9	-9	-9	-9
D147_8	8	-9	-9	-9	-9	-9	-9	-9
D147_8	8	-9	-9	-9	-9	-9	-9	-9
D147_8	8	-9	-9	-9	-9	-9	-9	-9
D148_8	8	-9	-9	-9	-9	256	195	144
D148_8	8	-9	-9	-9	-9	256	195	144
D148_8	8	-9	-9	-9	-9	-9	-9	-9
D148_8	8	-9	-9	-9	-9	-9	-9	-9
D148_8	8	-9	-9	-9	-9	-9	-9	-9
D148_8	8	-9	-9	-9	-9	-9	-9	-9
D149_8	8	84	93	129	170	274	195	144
D149_8	8	84	123	161	196	274	198	144
D149_8	8	-9	-9	-9	-9	-9	-9	-9
D149_8	8	-9	-9	-9	-9	-9	-9	-9
D149_8	8	-9	-9	-9	-9	-9	-9	-9
D149_8	8	-9	-9	-9	-9	-9	-9	-9
D150_8	8	78	129	129	178	286	198	142
D150_8	8	82	132	161	182	289	201	144
D150_8	8	-9	-9	-9	-9	-9	-9	-9
D150_8	8	-9	-9	-9	-9	-9	-9	-9
D150_8	8	-9	-9	-9	-9	-9	-9	-9
D150_8	8	-9	-9	-9	-9	-9	-9	-9
D151_8	8	78	93	129	166	274	195	144
D151_8	8	78	150	157	172	274	195	144
D151_8	8	-9	-9	-9	-9	-9	-9	-9
D151_8	8	-9	-9	-9	-9	-9	-9	-9
D151_8	8	-9	-9	-9	-9	-9	-9	-9
D151_8	8	-9	-9	-9	-9	-9	-9	-9
D152_8	8	78	114	161	174	274	195	144
D152_8	8	82	129	165	194	277	195	144
D152_8	8	-9	-9	-9	-9	-9	-9	-9
D152_8	8	-9	-9	-9	-9	-9	-9	-9
D152_8	8	-9	-9	-9	-9	-9	-9	-9
D152_8	8	-9	-9	-9	-9	-9	-9	-9
D153_8	8	78	114	129	172	271	195	144
D153_8	8	86	147	129	190	274	195	146
D153_8	8	-9	-9	-9	-9	-9	-9	-9
D153_8	8	-9	-9	-9	-9	-9	-9	-9
D153_8	8	-9	-9	-9	-9	-9	-9	-9
D153_8	8	-9	-9	-9	-9	-9	-9	-9
D154_8	8	78	-9	129	176	-9	195	144
D154_8	8	86	-9	161	186	-9	198	144
D154_8	8	-9	-9	-9	-9	-9	-9	-9
D154_8	8	-9	-9	-9	-9	-9	-9	-9
D154_8	8	-9	-9	-9	-9	-9	-9	-9
D154_8	8	-9	-9	-9	-9	-9	-9	-9
D155_8	8	80	-9	129	166	-9	195	144
D155_8	8	80	-9	129	168	-9	198	144
D155_8	8	-9	-9	-9	-9	-9	-9	-9
D155_8	8	-9	-9	-9	-9	-9	-9	-9
D155_8	8	-9	-9	-9	-9	-9	-9	-9
D155_8	8	-9	-9	-9	-9	-9	-9	-9
D156_8	8	84	-9	153	172	-9	195	142
D156_8	8	86	-9	157	176	-9	198	146
D156_8	8	-9	-9	-9	-9	-9	-9	-9
D156_8	8	-9	-9	-9	-9	-9	-9	-9
D156_8	8	-9	-9	-9	-9	-9	-9	-9
D156_8	8	-9	-9	-9	-9	-9	-9	-9
D157_8	8	82	-9	129	-9	-9	-9	-9
D157_8	8	86	-9	129	-9	-9	-9	-9
D157_8	8	-9	-9	-9	-9	-9	-9	-9
D157_8	8	-9	-9	-9	-9	-9	-9	-9
D157_8	8	-9	-9	-9	-9	-9	-9	-9
D157_8	8	-9	-9	-9	-9	-9	-9	-9
D158_8	8	80	-9	129	172	292	195	142
D158_8	8	86	-9	157	176	292	198	144
D158_8	8	-9	-9	-9	-9	-9	-9	-9
D158_8	8	-9	-9	-9	-9	-9	-9	-9
D158_8	8	-9	-9	-9	-9	-9	-9	-9
D158_8	8	-9	-9	-9	-9	-9	-9	-9
D159_8	8	78	-9	129	-9	-9	195	142
D159_8	8	82	-9	157	-9	-9	204	144
D159_8	8	-9	-9	-9	-9	-9	-9	-9
D159_8	8	-9	-9	-9	-9	-9	-9	-9
D159_8	8	-9	-9	-9	-9	-9	-9	-9
D159_8	8	-9	-9	-9	-9	-9	-9	-9
D160_8	8	80	-9	129	176	-9	195	144
D160_8	8	82	-9	161	186	-9	195	144
D160_8	8	-9	-9	-9	-9	-9	-9	-9
D160_8	8	-9	-9	-9	-9	-9	-9	-9
D160_8	8	-9	-9	-9	-9	-9	-9	-9
D160_8	8	-9	-9	-9	-9	-9	-9	-9
D161_8	8	78	-9	129	-9	-9	-9	142
D161_8	8	82	-9	153	-9	-9	-9	144
D161_8	8	-9	-9	-9	-9	-9	-9	-9
D161_8	8	-9	-9	-9	-9	-9	-9	-9
D161_8	8	-9	-9	-9	-9	-9	-9	-9
D161_8	8	-9	-9	-9	-9	-9	-9	-9
D162_9	9	80	114	129	186	256	198	140
D162_9	9	80	132	129	186	274	198	146
D162_9	9	-9	-9	-9	-9	-9	-9	-9
D162_9	9	-9	-9	-9	-9	-9	-9	-9
D162_9	9	-9	-9	-9	-9	-9	-9	-9
D162_9	9	-9	-9	-9	-9	-9	-9	-9
D163_9	9	78	126	129	174	274	195	146
D163_9	9	88	129	165	188	286	198	146
D163_9	9	-9	-9	-9	-9	-9	-9	-9
D163_9	9	-9	-9	-9	-9	-9	-9	-9
D163_9	9	-9	-9	-9	-9	-9	-9	-9
D163_9	9	-9	-9	-9	-9	-9	-9	-9
D164_9	9	86	93	129	184	274	198	144
D164_9	9	88	129	165	188	277	204	146
D164_9	9	-9	-9	-9	-9	-9	-9	-9
D164_9	9	-9	-9	-9	-9	-9	-9	-9
D164_9	9	-9	-9	-9	-9	-9	-9	-9
D164_9	9	-9	-9	-9	-9	-9	-9	-9
D165_9	9	78	93	129	168	271	195	142
D165_9	9	86	126	129	180	271	198	144
D165_9	9	-9	-9	-9	-9	-9	-9	-9
D165_9	9	-9	-9	-9	-9	-9	-9	-9
D165_9	9	-9	-9	-9	-9	-9	-9	-9
D165_9	9	-9	-9	-9	-9	-9	-9	-9
D166_9	9	78	126	129	182	271	198	144
D166_9	9	84	129	129	182	292	198	144
D166_9	9	-9	-9	-9	-9	-9	-9	-9
D166_9	9	-9	-9	-9	-9	-9	-9	-9
D166_9	9	-9	-9	-9	-9	-9	-9	-9
D166_9	9	-9	-9	-9	-9	-9	-9	-9
D167_9	9	86	93	129	186	271	195	144
D167_9	9	86	126	129	188	274	198	144
D167_9	9	-9	-9	-9	-9	-9	-9	-9
D167_9	9	-9	-9	-9	-9	-9	-9	-9
D167_9	9	-9	-9	-9	-9	-9	-9	-9
D167_9	9	-9	-9	-9	-9	-9	-9	-9
D168_9	9	76	120	129	178	271	198	144
D168_9	9	82	129	129	188	277	198	144
D168_9	9	-9	-9	-9	-9	-9	-9	-9
D168_9	9	-9	-9	-9	-9	-9	-9	-9
D168_9	9	-9	-9	-9	-9	-9	-9	-9
D168_9	9	-9	-9	-9	-9	-9	-9	-9
D169_9	9	82	93	129	186	274	195	144
D169_9	9	86	126	129	196	298	198	144
D169_9	9	-9	-9	-9	-9	-9	-9	-9
D169_9	9	-9	-9	-9	-9	-9	-9	-9
D169_9	9	-9	-9	-9	-9	-9	-9	-9
D169_9	9	-9	-9	-9	-9	-9	-9	-9
D170_9	9	82	120	129	188	274	198	144
D170_9	9	82	126	129	196	277	198	144
D170_9	9	-9	-9	-9	-9	-9	-9	-9
D170_9	9	-9	-9	-9	-9	-9	-9	-9
D170_9	9	-9	-9	-9	-9	-9	-9	-9
D170_9	9	-9	-9	-9	-9	-9	-9	-9
D171_9	9	82	114	129	184	271	195	142
D171_9	9	86	129	165	188	295	198	144
D171_9	9	-9	-9	-9	-9	-9	-9	-9
D171_9	9	-9	-9	-9	-9	-9	-9	-9
D171_9	9	-9	-9	-9	-9	-9	-9	-9
D171_9	9	-9	-9	-9	-9	-9	-9	-9
D172_9	9	78	126	129	170	292	198	144
D172_9	9	80	129	157	196	292	198	146
D172_9	9	-9	-9	-9	-9	-9	-9	-9
D172_9	9	-9	-9	-9	-9	-9	-9	-9
D172_9	9	-9	-9	-9	-9	-9	-9	-9
D172_9	9	-9	-9	-9	-9	-9	-9	-9
D173_9	9	76	120	129	186	286	198	144
D173_9	9	88	132	129	188	286	198	144
D173_9	9	-9	-9	-9	-9	-9	-9	-9
D173_9	9	-9	-9	-9	-9	-9	-9	-9
D173_9	9	-9	-9	-9	-9	-9	-9	-9
D173_9	9	-9	-9	-9	-9	-9	-9	-9
D174_9	9	86	126	129	178	298	198	144
D174_9	9	86	129	157	188	298	198	144
D174_9	9	-9	-9	-9	-9	-9	-9	-9
D174_9	9	-9	-9	-9	-9	-9	-9	-9
D174_9	9	-9	-9	-9	-9	-9	-9	-9
D174_9	9	-9	-9	-9	-9	-9	-9	-9
D175_9	9	78	129	129	170	274	195	144
D175_9	9	84	129	157	182	274	198	144
D175_9	9	-9	-9	-9	-9	-9	-9	-9
D175_9	9	-9	-9	-9	-9	-9	-9	-9
D175_9	9	-9	-9	-9	-9	-9	-9	-9
D175_9	9	-9	-9	-9	-9	-9	-9	-9
D176_9	9	78	117	129	170	274	195	144
D176_9	9	84	126	153	194	274	198	144
D176_9	9	-9	-9	-9	-9	-9	-9	-9
D176_9	9	-9	-9	-9	-9	-9	-9	-9
D176_9	9	-9	-9	-9	-9	-9	-9	-9
D176_9	9	-9	-9	-9	-9	-9	-9	-9
D177_9	9	78	126	129	194	274	195	144
D177_9	9	82	126	157	198	274	198	144
D177_9	9	-9	-9	-9	-9	-9	-9	-9
D177_9	9	-9	-9	-9	-9	-9	-9	-9
D177_9	9	-9	-9	-9	-9	-9	-9	-9
D177_9	9	-9	-9	-9	-9	-9	-9	-9
D178_9	9	82	126	129	172	274	198	144
D178_9	9	86	129	129	172	277	201	146
D178_9	9	-9	-9	-9	-9	-9	-9	-9
D178_9	9	-9	-9	-9	-9	-9	-9	-9
D178_9	9	-9	-9	-9	-9	-9	-9	-9
